Date Lifted,Exercise,Weight (kg),Weight (lb),Reps,Bodyweight (kg),Bodyweight (lb),Percentile (%),Warmup
2023-01-07,Shoulder Press,52.2,115,4,78,172,39.5,0
2023-01-07,Shoulder Press,52.2,115,3,78,172,36.4,0
2023-01-06,Sumo Deadlift,142.9,315,6,81.6,180,44.6,0
2023-01-06,Sumo Deadlift,142.9,315,5,81.6,180,40.3,0
2023-01-06,Sumo Deadlift,142.9,315,5,81.6,180,40.3,0
2023-01-06,Sumo Deadlift,142.9,315,5,81.6,180,40.3,0
2023-01-06,Sumo Deadlift,133.8,295,5,81.6,180,32.2,0
2023-01-05,Sled Leg Press,120.2,265,8,81.6,180,17.4,0
2023-01-05,Sled Leg Press,113.4,250,8,81.6,180,14.7,0
2023-01-05,Sled Leg Press,106.6,235,8,81.6,180,12.2,0
2023-01-05,Sled Leg Press,99.8,220,8,81.6,180,9.9,0
2023-01-05,Sled Leg Press,93,205,8,81.6,180,7.9,0
2023-01-05,Incline Bench Press,36.3,80,12,81.6,180,4.7,0
2023-01-05,Incline Bench Press,36.3,80,12,81.6,180,4.7,0
2023-01-05,Incline Bench Press,36.3,80,12,81.6,180,4.7,0
2023-01-05,Incline Bench Press,36.3,80,13,81.6,180,5.3,0
2023-01-05,Incline Bench Press,36.3,80,15,81.6,180,6.7,0
2023-01-05,Pendlay Row,54.4,120,5,81.6,180,10.8,0
2023-01-05,Pendlay Row,54.4,120,5,81.6,180,10.8,0
2023-01-05,Pendlay Row,54.4,120,4,81.6,180,9.3,0
2023-01-05,Pendlay Row,54.4,120,7,81.6,180,14.5,0
2023-01-05,Pendlay Row,54.4,120,12,81.6,180,27.4,0
2023-01-04,Front Squat,68,150,8,81.6,180,23.7,0
2023-01-04,Front Squat,68,150,8,81.6,180,23.7,0
2023-01-04,Front Squat,68,150,8,81.6,180,23.7,0
2023-01-04,Front Squat,68,150,8,81.6,180,23.7,0
2023-01-04,Front Squat,68,150,8,81.6,180,23.7,0
2023-01-04,Bench Press,74.8,165,8,81.6,180,40.5,0
2023-01-04,Bench Press,74.8,165,5,81.6,180,29.8,0
2023-01-04,Bench Press,74.8,165,5,81.6,180,29.8,0
2023-01-04,Bench Press,74.8,165,5,81.6,180,29.8,0
2023-01-04,Bench Press,74.8,165,5,81.6,180,29.8,0
2023-01-02,Romanian Deadlift,61.2,135,8,81.6,180,10.8,0
2023-01-02,Romanian Deadlift,61.2,135,8,81.6,180,10.8,0
2023-01-02,Romanian Deadlift,61.2,135,8,81.6,180,10.8,0
2023-01-02,Romanian Deadlift,61.2,135,8,81.6,180,10.8,0
2023-01-02,Romanian Deadlift,61.2,135,8,81.6,180,10.8,0
2023-01-02,Seated Dumbbell Shoulder Press,11.3,25,12,81.6,180,6,0
2023-01-02,Seated Dumbbell Shoulder Press,11.3,25,15,81.6,180,7.6,0
2023-01-02,Seated Dumbbell Shoulder Press,11.3,25,15,81.6,180,7.6,0
2023-01-02,Seated Dumbbell Shoulder Press,11.3,25,15,81.6,180,7.6,0
2023-01-02,Seated Dumbbell Shoulder Press,11.3,25,15,81.6,180,7.6,0
2023-01-02,Pull Ups,0,0,1,81.6,180,9,0
2023-01-02,Pull Ups,0,0,5,81.6,180,17.8,0
2023-01-02,Pull Ups,0,0,7,81.6,180,24.7,0
2023-01-02,Pull Ups,0,0,7,81.6,180,24.7,0
2023-01-02,Pull Ups,0,0,5,81.6,180,17.8,0
2022-12-31,Close Grip Bench Press,49.9,110,6,81.6,180,7.2,0
2022-12-31,Close Grip Bench Press,49.9,110,8,81.6,180,10.1,0
2022-12-31,Close Grip Bench Press,49.9,110,10,81.6,180,14.1,0
2022-12-31,Close Grip Bench Press,49.9,110,12,81.6,180,17.6,0
2022-12-31,Close Grip Bench Press,49.9,110,12,81.6,180,17.6,0
2022-12-31,Squat,122.5,270,5,81.6,180,55.1,0
2022-12-31,Squat,122.5,270,5,81.6,180,55.1,0
2022-12-31,Squat,122.5,270,5,81.6,180,55.1,0
2022-12-31,Squat,122.5,270,5,81.6,180,55.1,0
2022-12-31,Squat,129.3,285,11,81.6,180,84.2,0
2022-12-28,Hex Bar Shrug,45.4,100,15,81.6,180,9.6,0
2022-12-28,Machine Lateral Raise,29.5,65,15,81.6,180,29.6,0
2022-12-28,Dumbbell Curl,10.2,22.5,15,81.6,180,21.8,0
2022-12-28,Romanian Deadlift,72.6,160,12,81.6,180,29.4,0
2022-12-28,Dumbbell Shoulder Press,12.5,27.5,7,81.6,180,4.4,0
2022-12-28,Dumbbell Shoulder Press,12.5,27.5,12,81.6,180,7.6,0
2022-12-28,Dumbbell Shoulder Press,12.5,27.5,12,81.6,180,7.6,0
2022-12-28,Dumbbell Shoulder Press,12.5,27.5,12,81.6,180,7.6,0
2022-12-28,Dumbbell Shoulder Press,12.5,27.5,12,81.6,180,7.6,0
2022-12-28,Pull Ups,-15.9,-35,5,81.6,180,4.8,0
2022-12-28,Pull Ups,-15.9,-35,10,81.6,180,13.8,0
2022-12-28,Pull Ups,-15.9,-35,10,81.6,180,13.8,0
2022-12-26,Cable Crunch,31.8,70,25,81.6,180,30.2,0
2022-12-26,Cable Crunch,31.8,70,15,81.6,180,21.3,0
2022-12-26,Cable Crunch,31.8,70,15,81.6,180,21.3,0
2022-12-26,Machine Calf Raise,93,205,14,81.6,180,47.8,0
2022-12-26,Machine Calf Raise,93,205,15,81.6,180,49.4,0
2022-12-26,Machine Calf Raise,93,205,15,81.6,180,49.4,0
2022-12-26,Close Grip Bench Press,49.9,110,8,81.6,180,10.1,0
2022-12-26,Close Grip Bench Press,49.9,110,12,81.6,180,17.6,0
2022-12-26,Close Grip Bench Press,49.9,110,12,81.6,180,17.6,0
2022-12-26,Squat,106.6,235,13,81.6,180,68.4,0
2022-12-26,Squat,106.6,235,10,81.6,180,59.2,0
2022-12-26,Squat,106.6,235,10,81.6,180,59.2,0
2022-12-26,Squat,106.6,235,10,81.6,180,59.2,0
2022-12-26,Squat,106.6,235,10,81.6,180,59.2,0
2022-12-16,Tricep Pushdown,29.5,65,8,81.6,180,19.7,0
2022-12-16,Front Squat,79.4,175,12,81.6,180,56.1,0
2022-12-16,Bench Press,83.9,185,8,81.6,180,54.7,0
2022-12-15,Machine Lateral Raise,45.4,100,8,81.6,180,45,0
2022-12-15,Machine Lateral Raise,45.4,100,8,81.6,180,45,0
2022-12-15,Machine Lateral Raise,45.4,100,8,81.6,180,45,0
2022-12-15,Hammer Curl,13.6,30,8,81.6,180,22.3,0
2022-12-15,Hammer Curl,13.6,30,8,81.6,180,22.3,0
2022-12-15,Hammer Curl,13.6,30,8,81.6,180,22.3,0
2022-12-15,Romanian Deadlift,72.6,160,8,81.6,180,19.9,0
2022-12-15,Romanian Deadlift,72.6,160,12,81.6,180,29.4,0
2022-12-15,Romanian Deadlift,72.6,160,12,81.6,180,29.4,0
2022-12-15,Dumbbell Shoulder Press,14.7,32.5,9,81.6,180,10.1,0
2022-12-15,Dumbbell Shoulder Press,14.7,32.5,12,81.6,180,13.4,0
2022-12-15,Dumbbell Shoulder Press,14.7,32.5,12,81.6,180,13.4,0
2022-12-15,Dumbbell Shoulder Press,14.7,32.5,12,81.6,180,13.4,0
2022-12-15,Dumbbell Shoulder Press,14.7,32.5,12,81.6,180,13.4,0
2022-12-15,Pull Ups,-13.6,-30,9,81.6,180,13.7,0
2022-12-15,Pull Ups,-13.6,-30,10,81.6,180,16.6,0
2022-12-13,Neck Extension,13.6,30,25,81.6,180,31.8,0
2022-12-13,Neck Extension,9.1,20,20,81.6,180,19.4,0
2022-12-13,Neck Curl,13.6,30,15,81.6,180,29.1,0
2022-12-13,Neck Curl,9.1,20,20,81.6,180,22.7,0
2022-12-13,Cable Crunch,27.2,60,13,81.6,180,14.8,0
2022-12-13,Cable Crunch,27.2,60,15,81.6,180,16.1,0
2022-12-13,Cable Crunch,27.2,60,15,81.6,180,16.1,0
2022-12-13,Machine Calf Raise,102.1,225,6,81.6,180,38.8,0
2022-12-13,Machine Calf Raise,102.1,225,12,81.6,180,51,0
2022-12-13,Machine Calf Raise,102.1,225,15,81.6,180,55.9,0
2022-12-13,Close Grip Bench Press,61.2,135,9,81.6,180,28.7,0
2022-12-13,Close Grip Bench Press,61.2,135,12,81.6,180,38.5,0
2022-12-13,Squat,138.3,305,4,81.6,180,66.9,0
2022-12-13,Squat,138.3,305,10,81.6,180,87.8,0
2022-11-30,Dumbbell Shrug,15.9,35,26,81.6,180,19,0
2022-11-30,Dumbbell Shrug,15.9,35,25,81.6,180,18.2,0
2022-11-30,Dumbbell Lateral Raise,5.7,12.5,22,81.6,180,22.9,0
2022-11-30,Dumbbell Lateral Raise,5.7,12.5,27,81.6,180,26.8,0
2022-11-30,Dumbbell Curl,10.2,22.5,15,81.6,180,21.8,0
2022-11-30,Dumbbell Curl,10.2,22.5,20,81.6,180,26.7,0
2022-11-30,Dumbbell Curl,10.2,22.5,24,81.6,180,30.7,0
2022-11-29,Close Grip Bench Press,56.7,125,9,81.6,180,21.2,0
2022-11-29,Close Grip Bench Press,56.7,125,10,81.6,180,24.4,0
2022-11-29,Close Grip Bench Press,56.7,125,13,81.6,180,32,0
2022-11-29,Close Grip Bench Press,56.7,125,13,81.6,180,32,0
2022-11-29,Squat,149.7,330,4,81.6,180,76.2,0
2022-11-29,Squat,149.7,330,4,81.6,180,76.2,0
2022-11-29,Squat,149.7,330,4,81.6,180,76.2,0
2022-11-29,Squat,149.7,330,4,81.6,180,76.2,0
2022-11-29,Squat,149.7,330,4,81.6,180,76.2,0
2022-11-28,Dumbbell Shrug,13.6,30,30,81.6,180,15.6,0
2022-11-28,Dumbbell Shrug,13.6,30,30,81.6,180,15.6,0
2022-11-28,Dumbbell Shrug,13.6,30,30,81.6,180,15.6,0
2022-11-28,Chin Ups,-18.1,-40,10,81.6,180,8.7,0
2022-11-28,Chin Ups,-18.1,-40,15,81.6,180,18.8,0
2022-11-28,Seated Cable Row,45.4,100,15,81.6,180,22.8,0
2022-11-28,Seated Cable Row,45.4,100,15,81.6,180,22.8,0
2022-11-28,Shoulder Press,54.4,120,5,81.6,180,42.2,0
2022-11-28,Shoulder Press,54.4,120,5,81.6,180,42.2,0
2022-11-28,Shoulder Press,54.4,120,5,81.6,180,42.2,0
2022-11-28,Shoulder Press,54.4,120,5,81.6,180,42.2,0
2022-11-28,Shoulder Press,54.4,120,5,81.6,180,42.2,0
2022-11-28,Shoulder Press,54.4,120,5,81.6,180,42.2,0
2022-11-27,Dumbbell Shrug,11.3,25,30,81.6,180,10,0
2022-11-27,Sumo Deadlift,145.2,320,5,81.6,180,42.4,0
2022-11-27,Sumo Deadlift,145.2,320,5,81.6,180,42.4,0
2022-11-27,Sumo Deadlift,145.2,320,5,81.6,180,42.4,0
2022-11-27,Sumo Deadlift,145.2,320,5,81.6,180,42.4,0
2022-11-22,Dumbbell Reverse Fly,4.5,10,20,81.6,180,16.2,0
2022-11-22,Dumbbell Reverse Fly,4.5,10,21,81.6,180,16.6,0
2022-11-22,Dumbbell Reverse Fly,4.5,10,22,81.6,180,17,0
2022-11-22,Dumbbell Lateral Raise,5.7,12.5,18,81.6,180,19.9,0
2022-11-22,Dumbbell Lateral Raise,5.7,12.5,21,81.6,180,22.1,0
2022-11-22,Dumbbell Lateral Raise,5.7,12.5,23,81.6,180,23.7,0
2022-11-22,Hammer Curl,7.9,17.5,18,81.6,180,10.5,0
2022-11-22,Hammer Curl,7.9,17.5,21,81.6,180,12.4,0
2022-11-22,Hammer Curl,7.9,17.5,25,81.6,180,15.2,0
2022-11-22,Sled Leg Press,106.6,235,15,81.6,180,21.1,0
2022-11-22,Sled Leg Press,106.6,235,15,81.6,180,21.1,0
2022-11-22,Sled Leg Press,106.6,235,15,81.6,180,21.1,0
2022-11-22,Sled Leg Press,106.6,235,15,81.6,180,21.1,0
2022-11-22,Sled Leg Press,106.6,235,15,81.6,180,21.1,0
2022-11-22,Sled Leg Press,106.6,235,15,81.6,180,21.1,0
2022-11-22,Sled Leg Press,106.6,235,15,81.6,180,21.1,0
2022-11-22,Incline Bench Press,34,75,15,81.6,180,4.8,0
2022-11-22,Incline Bench Press,34,75,15,81.6,180,4.8,0
2022-11-22,Incline Bench Press,34,75,15,81.6,180,4.8,0
2022-11-22,Incline Bench Press,34,75,15,81.6,180,4.8,0
2022-11-22,Machine Row,62.1,137,5,81.6,180,19.2,0
2022-11-22,Machine Row,62.1,137,5,81.6,180,19.2,0
2022-11-22,Machine Row,62.1,137,5,81.6,180,19.2,0
2022-11-22,Machine Row,62.1,137,5,81.6,180,19.2,0
2022-11-22,Machine Row,62.1,137,5,81.6,180,19.2,0
2022-11-22,Machine Row,62.1,137,5,81.6,180,19.2,0
2022-11-22,Machine Row,62.1,137,5,81.6,180,19.2,0
2022-11-22,Machine Row,62.1,137,5,81.6,180,19.2,0
2022-11-22,Machine Row,62.1,137,5,81.6,180,19.2,0
2022-11-22,Machine Row,62.1,137,5,81.6,180,19.2,0
2022-11-22,Machine Row,29.5,65,5,81.6,180,1.9,1
2022-11-21,Reverse Wrist Curl,3.4,7.5,25,81.6,180,6,0
2022-11-21,Reverse Wrist Curl,3.4,7.5,20,81.6,180,5.6,0
2022-11-21,Wrist Curl,4.5,10,30,81.6,180,7.1,0
2022-11-21,Wrist Curl,4.5,10,30,81.6,180,7.1,0
2022-11-21,Dumbbell Tricep Kickback,6.8,15,20,81.6,180,21.5,0
2022-11-21,Dumbbell Tricep Kickback,6.8,15,20,81.6,180,21.5,0
2022-11-21,Dumbbell Tricep Kickback,6.8,15,20,81.6,180,21.5,0
2022-11-21,Front Squat,72.6,160,15,81.6,180,53.3,0
2022-11-21,Front Squat,72.6,160,15,81.6,180,53.3,0
2022-11-21,Front Squat,72.6,160,15,81.6,180,53.3,0
2022-11-21,Bench Press,83.9,185,5,81.6,180,42.4,0
2022-11-21,Bench Press,83.9,185,5,81.6,180,42.4,0
2022-11-21,Bench Press,83.9,185,5,81.6,180,42.4,0
2022-11-21,Bench Press,83.9,185,5,81.6,180,42.4,0
2022-11-21,Bench Press,83.9,185,5,81.6,180,42.4,0
2022-11-21,Bench Press,83.9,185,5,81.6,180,42.4,0
2022-11-21,Bench Press,83.9,185,5,81.6,180,42.4,0
2022-11-20,Romanian Deadlift,65.8,145,15,81.6,180,26.8,0
2022-11-20,Romanian Deadlift,65.8,145,15,81.6,180,26.8,0
2022-11-20,Romanian Deadlift,65.8,145,15,81.6,180,26.8,0
2022-11-20,Romanian Deadlift,65.8,145,15,81.6,180,26.8,0
2022-11-20,Romanian Deadlift,65.8,145,15,81.6,180,26.8,0
2022-11-20,Romanian Deadlift,65.8,145,15,81.6,180,26.8,0
2022-11-20,Dumbbell Shoulder Press,12.5,27.5,15,81.6,180,9.7,0
2022-11-20,Dumbbell Shoulder Press,12.5,27.5,15,81.6,180,9.7,0
2022-11-20,Dumbbell Shoulder Press,12.5,27.5,15,81.6,180,9.7,0
2022-11-20,Dumbbell Shoulder Press,12.5,27.5,15,81.6,180,9.7,0
2022-11-20,Dumbbell Shoulder Press,12.5,27.5,15,81.6,180,9.7,0
2022-11-20,Dumbbell Shoulder Press,12.5,27.5,15,81.6,180,9.7,0
2022-11-20,Pull Ups,-5.7,-12.5,5,81.6,180,11.9,0
2022-11-20,Pull Ups,-5.7,-12.5,5,81.6,180,11.9,0
2022-11-20,Pull Ups,-5.7,-12.5,5,81.6,180,11.9,0
2022-11-20,Pull Ups,-5.7,-12.5,5,81.6,180,11.9,0
2022-11-20,Pull Ups,-5.7,-12.5,5,81.6,180,11.9,0
2022-11-20,Pull Ups,-7.9,-17.5,5,81.6,180,9.9,0
2022-11-19,Dumbbell Calf Raise,11.3,25,25,81.6,180,16.7,0
2022-11-19,Dumbbell Calf Raise,11.3,25,25,81.6,180,16.7,0
2022-11-19,Dumbbell Calf Raise,11.3,25,20,81.6,180,14.1,0
2022-11-19,Close Grip Bench Press,56.7,125,10,81.6,180,24.4,0
2022-11-19,Close Grip Bench Press,56.7,125,15,81.6,180,37.5,0
2022-11-19,Squat,138.3,305,5,81.6,180,70.6,0
2022-11-19,Squat,138.3,305,5,81.6,180,70.6,0
2022-11-19,Squat,138.3,305,5,81.6,180,70.6,0
2022-11-19,Squat,138.3,305,5,81.6,180,70.6,0
2022-11-19,Squat,138.3,305,5,81.6,180,70.6,0
2022-11-19,Squat,138.3,305,5,81.6,180,70.6,0
2022-11-19,Squat,138.3,305,5,81.6,180,70.6,0
2022-11-18,Dumbbell Curl,10.2,22.5,17,81.6,180,23.8,0
2022-11-18,Dumbbell Curl,10.2,22.5,15,81.6,180,21.8,0
2022-11-18,Dumbbell Curl,10.2,22.5,20,81.6,180,26.7,0
2022-11-16,Romanian Deadlift,74.8,165,12,81.6,180,32.2,0
2022-11-16,Romanian Deadlift,74.8,165,12,81.6,180,32.2,0
2022-11-16,Romanian Deadlift,74.8,165,12,81.6,180,32.2,0
2022-11-16,Romanian Deadlift,74.8,165,12,81.6,180,32.2,0
2022-11-16,Romanian Deadlift,74.8,165,12,81.6,180,32.2,0
2022-11-16,Dumbbell Shoulder Press,13.6,30,12,81.6,180,10.3,0
2022-11-16,Dumbbell Shoulder Press,13.6,30,12,81.6,180,10.3,0
2022-11-16,Dumbbell Shoulder Press,13.6,30,12,81.6,180,10.3,0
2022-11-16,Dumbbell Shoulder Press,13.6,30,12,81.6,180,10.3,0
2022-11-16,Dumbbell Shoulder Press,13.6,30,12,81.6,180,10.3,0
2022-11-16,Dumbbell Shoulder Press,13.6,30,12,81.6,180,10.3,0
2022-11-16,Dumbbell Shoulder Press,13.6,30,12,81.6,180,10.3,0
2022-11-16,Dumbbell Shoulder Press,13.6,30,12,81.6,180,10.3,0
2022-11-16,Dumbbell Shoulder Press,13.6,30,12,81.6,180,10.3,0
2022-11-16,Dumbbell Shoulder Press,13.6,30,12,81.6,180,10.3,0
2022-11-16,Pull Ups,5.7,12.5,3,81.6,180,18.4,0
2022-11-16,Pull Ups,5.7,12.5,3,81.6,180,18.4,0
2022-11-16,Pull Ups,5.7,12.5,3,81.6,180,18.4,0
2022-11-16,Pull Ups,5.7,12.5,3,81.6,180,18.4,0
2022-11-16,Pull Ups,5.7,12.5,3,81.6,180,18.4,0
2022-11-15,Close Grip Bench Press,65.8,145,5,81.2,179,23,0
2022-11-15,Close Grip Bench Press,65.8,145,5,81.2,179,23,0
2022-11-15,Close Grip Bench Press,65.8,145,5,81.2,179,23,0
2022-11-15,Close Grip Bench Press,65.8,145,5,81.2,179,23,0
2022-11-15,Close Grip Bench Press,65.8,145,5,81.2,179,23,0
2022-11-15,Close Grip Bench Press,65.8,145,5,81.2,179,23,0
2022-11-15,Close Grip Bench Press,65.8,145,5,81.2,179,23,0
2022-11-15,Close Grip Bench Press,65.8,145,5,81.2,179,23,0
2022-11-15,Close Grip Bench Press,65.8,145,5,81.2,179,23,0
2022-11-15,Close Grip Bench Press,65.8,145,5,81.2,179,23,0
2022-11-15,Squat,152,335,3,81.2,179,75.1,0
2022-11-15,Squat,152,335,3,81.2,179,75.1,0
2022-11-15,Squat,152,335,3,81.2,179,75.1,0
2022-11-15,Squat,152,335,3,81.2,179,75.1,0
2022-11-15,Squat,152,335,3,81.2,179,75.1,0
2022-11-15,Squat,152,335,3,81.2,179,75.1,0
2022-11-15,Squat,152,335,3,81.2,179,75.1,0
2022-11-15,Squat,152,335,3,81.2,179,75.1,0
2022-11-12,Machine Reverse Fly,36.3,80,12,81.2,179,28,0
2022-11-12,Machine Reverse Fly,36.3,80,12,81.2,179,28,0
2022-11-12,Machine Reverse Fly,36.3,80,12,81.2,179,28,0
2022-11-12,Machine Reverse Fly,36.3,80,12,81.2,179,28,0
2022-11-12,Machine Reverse Fly,36.3,80,12,81.2,179,28,0
2022-11-12,Machine Reverse Fly,36.3,80,12,81.2,179,28,0
2022-11-12,Cable Overhead Tricep Extension,18.1,40,17,81.2,179,24,0
2022-11-12,Cable Overhead Tricep Extension,18.1,40,17,81.2,179,24,0
2022-11-12,Cable Overhead Tricep Extension,18.1,40,17,81.2,179,24,0
2022-11-12,Cable Overhead Tricep Extension,18.1,40,17,81.2,179,24,0
2022-11-12,Cable Overhead Tricep Extension,18.1,40,17,81.2,179,24,0
2022-11-12,Cable Overhead Tricep Extension,18.1,40,17,81.2,179,24,0
2022-11-12,Cable Overhead Tricep Extension,18.1,40,17,81.2,179,24,0
2022-11-12,Cable Overhead Tricep Extension,18.1,40,17,81.2,179,24,0
2022-11-12,Cable Overhead Tricep Extension,18.1,40,17,81.2,179,24,0
2022-11-12,Cable Overhead Tricep Extension,18.1,40,17,81.2,179,24,0
2022-11-12,Seated Cable Row,52.2,115,8,81.2,179,19.6,0
2022-11-12,Seated Cable Row,52.2,115,12,81.2,179,29.3,0
2022-11-12,Seated Cable Row,52.2,115,12,81.2,179,29.3,0
2022-11-12,Chin Ups,-10.9,-24,12,81.2,179,23.3,0
2022-11-12,Chin Ups,-10.9,-24,12,81.2,179,23.3,0
2022-11-12,Shoulder Press,54.4,120,4,81.2,179,39.5,0
2022-11-12,Shoulder Press,54.4,120,4,81.2,179,39.5,0
2022-11-12,Shoulder Press,54.4,120,4,81.2,179,39.5,0
2022-11-12,Shoulder Press,54.4,120,4,81.2,179,39.5,0
2022-11-12,Shoulder Press,54.4,120,4,81.2,179,39.5,0
2022-11-12,Shoulder Press,54.4,120,4,81.2,179,39.5,0
2022-11-12,Shoulder Press,54.4,120,4,81.2,179,39.5,0
2022-11-12,Shoulder Press,54.4,120,4,81.2,179,39.5,0
2022-11-12,Shoulder Press,54.4,120,4,81.2,179,39.5,0
2022-11-12,Shoulder Press,54.4,120,4,81.2,179,39.5,0
2022-11-11,Sumo Deadlift,172.4,380,2,81.2,179,54.4,0
2022-11-10,Dumbbell Reverse Fly,6.8,15,11,81.2,179,21.4,0
2022-11-10,Dumbbell Reverse Fly,6.8,15,17,81.2,179,25.5,0
2022-11-10,Dumbbell Reverse Fly,6.8,15,17,81.2,179,25.5,0
2022-11-10,Dumbbell Reverse Fly,6.8,15,17,81.2,179,25.5,0
2022-11-10,Machine Lateral Raise,37.4,82.5,12,81.2,179,40.4,0
2022-11-10,Machine Lateral Raise,37.4,82.5,12,81.2,179,40.4,0
2022-11-10,Machine Lateral Raise,37.4,82.5,12,81.2,179,40.4,0
2022-11-10,Machine Lateral Raise,37.4,82.5,12,81.2,179,40.4,0
2022-11-10,Hammer Curl,9.1,20,12,81.2,179,10.7,0
2022-11-10,Hammer Curl,9.1,20,17,81.2,179,14.5,0
2022-11-10,Hammer Curl,9.1,20,17,81.2,179,14.5,0
2022-11-10,Sled Leg Press,124.7,275,12,81.2,179,27.2,0
2022-11-10,Sled Leg Press,124.7,275,12,81.2,179,27.2,0
2022-11-10,Sled Leg Press,124.7,275,12,81.2,179,27.2,0
2022-11-10,Sled Leg Press,124.7,275,12,81.2,179,27.2,0
2022-11-10,Sled Leg Press,124.7,275,12,81.2,179,27.2,0
2022-11-10,Sled Leg Press,102.1,225,4,81.2,179,7.2,1
2022-11-10,Sled Leg Press,61.2,135,5,81.2,179,1.5,1
2022-11-10,Incline Bench Press,38.6,85,12,81.2,179,6.7,0
2022-11-10,Incline Bench Press,38.6,85,12,81.2,179,6.7,0
2022-11-10,Incline Bench Press,38.6,85,12,81.2,179,6.7,0
2022-11-10,Incline Bench Press,38.6,85,12,81.2,179,6.7,0
2022-11-10,Incline Bench Press,20.4,45,5,81.2,179,0,1
2022-11-10,Machine Row,59.9,132,4,81.2,179,16.1,0
2022-11-10,Machine Row,59.9,132,4,81.2,179,16.1,0
2022-11-10,Machine Row,59.9,132,4,81.2,179,16.1,0
2022-11-10,Machine Row,59.9,132,4,81.2,179,16.1,0
2022-11-10,Machine Row,59.9,132,4,81.2,179,16.1,0
2022-11-10,Machine Row,59.9,132,4,81.2,179,16.1,0
2022-11-10,Machine Row,59.9,132,5,81.2,179,17.6,0
2022-11-10,Machine Row,59.9,132,4,81.2,179,16.1,0
2022-11-10,Machine Row,59.9,132,6,81.2,179,19.2,0
2022-11-10,Machine Row,59.9,132,7,81.2,179,21,0
2022-11-10,Machine Row,52.2,115,3,81.2,179,9.8,1
2022-11-10,Machine Row,38.6,85,4,81.2,179,4.2,1
2022-11-09,Front Squat,79.4,175,6,81.2,179,33.2,0
2022-11-09,Front Squat,79.4,175,6,81.2,179,33.2,0
2022-11-09,Front Squat,79.4,175,6,81.2,179,33.2,0
2022-11-09,Front Squat,79.4,175,6,81.2,179,33.2,0
2022-11-09,Front Squat,79.4,175,6,81.2,179,33.2,0
2022-11-09,Front Squat,79.4,175,6,81.2,179,33.2,0
2022-11-09,Front Squat,79.4,175,6,81.2,179,33.2,0
2022-11-09,Front Squat,79.4,175,6,81.2,179,33.2,0
2022-11-09,Front Squat,79.4,175,6,81.2,179,33.2,0
2022-11-09,Front Squat,61.2,135,3,81.2,179,7.6,1
2022-11-09,Front Squat,20.4,45,5,81.2,179,0,1
2022-11-09,Bench Press,89.4,197,4,81.2,179,47,0
2022-11-09,Bench Press,89.4,197,4,81.2,179,47,0
2022-11-09,Bench Press,89.4,197,4,81.2,179,47,0
2022-11-09,Bench Press,89.4,197,4,81.2,179,47,0
2022-11-09,Bench Press,89.4,197,4,81.2,179,47,0
2022-11-09,Bench Press,89.4,197,4,81.2,179,47,0
2022-11-09,Bench Press,79.4,175,3,81.2,179,30.2,1
2022-11-09,Bench Press,61.2,135,4,81.2,179,12.6,1
2022-11-09,Bench Press,34,75,5,81.2,179,0.8,1
2022-11-08,Barbell Shrug,65.8,145,17,81.2,179,30.1,0
2022-11-08,Barbell Shrug,65.8,145,17,81.2,179,30.1,0
2022-11-08,Barbell Shrug,65.8,145,17,81.2,179,30.1,0
2022-11-08,Barbell Shrug,65.8,145,17,81.2,179,30.1,0
2022-11-08,Barbell Shrug,65.8,145,17,81.2,179,30.1,0
2022-11-08,Barbell Shrug,65.8,145,17,81.2,179,30.1,0
2022-11-08,Barbell Shrug,65.8,145,17,81.2,179,30.1,0
2022-11-08,Dumbbell Lateral Raise,7.9,17.5,11,81.2,179,27.3,0
2022-11-08,Dumbbell Lateral Raise,7.9,17.5,12,81.2,179,28.4,0
2022-11-08,Dumbbell Lateral Raise,7.9,17.5,12,81.2,179,28.4,0
2022-11-08,Dumbbell Curl,10.2,22.5,8,81.2,179,15.2,0
2022-11-08,Dumbbell Curl,10.2,22.5,12,81.2,179,19.3,0
2022-11-08,Dumbbell Curl,10.2,22.5,12,81.2,179,19.3,0
2022-11-08,Dumbbell Curl,10.2,22.5,12,81.2,179,19.3,0
2022-11-08,Dumbbell Curl,10.2,22.5,12,81.2,179,19.3,0
2022-11-08,Romanian Deadlift,74.8,165,12,81.2,179,32.7,0
2022-11-08,Romanian Deadlift,74.8,165,12,81.2,179,32.7,0
2022-11-08,Romanian Deadlift,74.8,165,12,81.2,179,32.7,0
2022-11-08,Romanian Deadlift,74.8,165,12,81.2,179,32.7,0
2022-11-08,Dumbbell Shoulder Press,13.6,30,12,81.2,179,10.5,0
2022-11-08,Dumbbell Shoulder Press,13.6,30,12,81.2,179,10.5,0
2022-11-08,Dumbbell Shoulder Press,13.6,30,12,81.2,179,10.5,0
2022-11-08,Dumbbell Shoulder Press,13.6,30,12,81.2,179,10.5,0
2022-11-08,Dumbbell Shoulder Press,13.6,30,12,81.2,179,10.5,0
2022-11-08,Dumbbell Shoulder Press,13.6,30,12,81.2,179,10.5,0
2022-11-08,Dumbbell Shoulder Press,13.6,30,12,81.2,179,10.5,0
2022-11-08,Pull Ups,0,0,4,81.2,179,15,0
2022-11-08,Pull Ups,0,0,4,81.2,179,15,0
2022-11-08,Pull Ups,0,0,4,81.2,179,15,0
2022-11-08,Pull Ups,0,0,4,81.2,179,15,0
